Area ID,Area Name,Battle Type,Doll ID,Type,Name,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage,Rank
746,Critical6,Night,20060,AR,AS Val Mod,100,0,10,10,Optical,Exclusive,T-Exo,5723,715,26
746,Critical6,Night,20252,RF,KSVK Mod,95.3911,0,10,10,Exclusive,Optical,Camo Cloak,7068,706,27
746,Critical6,Night,20064,AR,Gr G36 Mod,100,0,8,8,Exclusive,HV Round,T-Exo,5641,705,28
746,Critical6,Night,20061,AR,StG44 Mod,200,1,8,1,Optical,Exclusive,T-Exo,5629,703,29
746,Critical6,Night,266,RF,R93,100,0,10,0,AP Round,Optical,Camo Cloak,6957,695,30
746,Critical6,Night,20037,RF,M14 Mod,100,0,10,10,AP Round,Exclusive,Camo Cloak,6906,690,31
746,Critical6,Night,50,RF,Lee Enfield,95,0,8,0,AP Round,Exclusive,Camo Cloak,6903,690,32
746,Critical6,Night,20136,SMG,PP-19 Mod,100,0,10,3,T-Exo,HP Round,Holographic,6138,690,33
746,Critical6,Night,20029,SMG,STEN Mk? Mod,100,0,4,1,T-Exo,HP Round,Exclusive,6126,689,34
746,Critical6,Night,36,RF,Springfield,100,0,3,0,Exclusive,Optical,Camo Cloak,6881,688,35
746,Critical6,Night,48,RF,WA2000,100,0,10,0,AP Round,Optical,Camo Cloak,6735,673,36
746,Critical6,Night,194,AR,K2,100,0,10,0,Optical,HV Round,T-Exo,5329,666,37
746,Critical6,Night,20,SMG,Vector,100,0,10,0,T-Exo,HP Round,Holographic,5916,665,38
746,Critical6,Night,296,RF,Gr SL8,100,0,8,0,AP Round,Optical,Camo Cloak,6654,665,39
746,Critical6,Night,20095,RF,Type88 Mod,100,0,10,10,Exclusive,Exclusive,Camo Cloak,6644,664,40
746,Critical6,Night,106,AR,FAL,100,0,9,0,Optical,HV Round,T-Exo,5304,663,41
746,Critical6,Night,245,SMG,P90,100,0,8,0,T-Exo,HP Round,Holographic,5849,658,42
746,Critical6,Night,20044,RF,SV-98 Mod,100,0,9,8,AP Round,Optical,Exclusive,6578,657,43
746,Critical6,Night,20101,SMG,UMP9 Mod,100,0,1,1,T-Exo,HP Round,Holographic,5843,657,44
746,Critical6,Night,20075,MG,M1918 Mod,100,0,8,10,AP Round,Optical,Exclusive,8671,650,45
746,Critical6,Night,1024,RF,Rico,100,0,10,0,AP Round,Optical,Exclusive,6422,642,46
746,Critical6,Night,274,AR,ACR,100,0,10,0,Optical,HV Round,T-Exo,5127,640,47
746,Critical6,Night,119,AR,OTs-14,100,0,9,0,Optical,HV Round,T-Exo,5111,638,48
746,Critical6,Night,215,AR,MDR,100,0,1,0,Exclusive,HV Round,T-Exo,5066,633,49
746,Critical6,Night,20071,AR,Galil Mod,100,0,2,1,Optical,HV Round,Exclusive,5013,626,50
746,Critical6,Night,1028,SMG,Agent Vector,100,0,8,0,T-Exo,Exclusive,Holographic,5462,614,51
746,Critical6,Night,110,MG,FG42,100,0,1,0,AP Round,Exclusive,Ammo Box,7644,573,52
746,Critical6,Night,183,HG,Contender,90.2473,0,10,0,Silencer,AP Round,T-Exo,4756,416,53
746,Critical6,Night,127,SMG,Type79,100,0,1,0,T-Exo,Exclusive,Silencer,2611,293,54
746,Critical6,Night,14,HG,Astra,100,0,8,0,Silencer,Exclusive,T-Exo,3319,290,55
746,Critical6,Night,1029,AR,Agent 416,50,0,1,0,Silencer,Exclusive,T-Exo,286,35,56
746,Critical6,Night,317,RF,Mondragon M1908,50,0,1,0,AP Round,Silencer,Exclusive,267,26,57
746,Critical6,Night,1031,RF,Pekola,50,0,1,0,Sniper Round,Silencer,Exclusive,236,23,58
748,Critical8,Day,20055,AR,M4A1 Mod,200,1,10,10,Night Equip,HV Round,Exclusive,7607,2091,1
748,Critical8,Day,20065,AR,416 Mod,200,1,10,10,Night Equip,HV Round,Exclusive,6537,1797,2
748,Critical8,Day,20056,AR,M4 SOPMOD II Mod,200,1,10,10,Night Equip,Exclusive,HV Round,6397,1759,3
748,Critical8,Day,20122,AR,Gr G11 Mod,100,0,10,2,Night Equip,HV Round,Exclusive,6163,1694,4
748,Critical8,Day,206,AR,AK-12,150,1,10,0,Night Equip,HV Round,Chip,6122,1683,5
748,Critical8,Day,205,AR,AN-94,150,1,10,0,Night Equip,HV Round,Chip,6071,1669,6
748,Critical8,Day,73,AR,AUG,150,1,10,0,Night Equip,HV Round,Chip,5907,1624,7
748,Critical8,Day,20057,AR,ST AR-15 Mod,200,1,10,10,Night Equip,Exclusive,Exclusive,5758,1583,8
748,Critical8,Day,20143,SMG,RO635 Mod,119.8058,1,10,8,Exclusive,HP Round,Night Equip,6566,1559,9
748,Critical8,Day,20026,SMG,Gr MP5 Mod,150.3842,1,10,10,Exclusive,HP Round,Night Equip,6242,1482,10
748,Critical8,Day,1027,AR,Angelica,100,0,10,0,Night Equip,HV Round,Exclusive,5334,1466,11
748,Critical8,Day,54,AR,M16A1,100,0,4,0,HV Round,Armor Plate,Exclusive,5293,1455,12
748,Critical8,Day,20060,AR,AS Val Mod,100,0,10,10,Night Equip,Exclusive,T-Exo,5291,1455,13
748,Critical8,Day,20103,SMG,UMP45 Mod,100,0,10,10,Exclusive,HP Round,Exclusive,5660,1344,14
748,Critical8,Day,20029,SMG,STEN Mk? Mod,100,0,4,1,T-Exo,HP Round,Exclusive,5369,1275,15
748,Critical8,Day,20136,SMG,PP-19 Mod,100,0,10,3,T-Exo,HP Round,Silencer,5323,1264,16
748,Critical8,Day,20032,SMG,Micro Uzi Mod,100,0,8,9,T-Exo,HP Round,Exclusive,5213,1238,17
748,Critical8,Day,16,SMG,Thompson,100,0,9,0,T-Exo,HP Round,Silencer,5164,1226,18
748,Critical8,Day,234,SMG,JS 9,100,0,10,0,T-Exo,HP Round,Silencer,5065,1202,19
748,Critical8,Day,20101,SMG,UMP9 Mod,100,0,1,1,T-Exo,HP Round,Silencer,4998,1187,20
748,Critical8,Day,213,SMG,C-MS,100,0,10,0,T-Exo,AP Round,Red Dot,4925,1169,21
748,Critical8,Day,1028,SMG,Agent Vector,100,0,8,0,T-Exo,Exclusive,Silencer,4575,1086,22
748,Critical8,Day,20064,AR,Gr G36 Mod,100,0,8,8,Silencer,HV Round,T-Exo,3782,1040,23
748,Critical8,Day,20061,AR,StG44 Mod,200,1,8,1,Silencer,Exclusive,T-Exo,3685,1013,24
748,Critical8,Day,194,AR,K2,100,0,10,0,Red Dot,HV Round,T-Exo,3547,975,25
748,Critical8,Day,106,AR,FAL,100,0,9,0,Red Dot,HV Round,T-Exo,3530,970,26
748,Critical8,Day,171,AR,Ribeyrolles,100,0,1,0,Red Dot,HV Round,T-Exo,2915,961,27
748,Critical8,Day,119,AR,OTs-14,100,0,9,0,Silencer,HV Round,T-Exo,3415,939,28
748,Critical8,Day,20071,AR,Galil Mod,100,0,2,1,Silencer,HV Round,T-Exo,3364,925,29
748,Critical8,Day,274,AR,ACR,100,0,10,0,Silencer,HV Round,T-Exo,3331,916,30
748,Critical8,Day,183,HG,Contender,90.2473,0,10,0,Auxiliary Sights,AP Round,T-Exo,3239,850,31
748,Critical8,Day,188,SG,S.A.T.8,100,0,8,0,Armor Plate,Slug Shell,Holographic,6698,837,32
748,Critical8,Day,157,SG,Am KSG,100,0,8,0,Armor Plate,Slug Shell,Holographic,6420,802,33
748,Critical8,Day,20154,SG,M500 Mod,100,0,10,8,Armor Plate,Slug Shell,Holographic,6383,797,34
748,Critical8,Day,323,SG,LTLX7000,100,0,10,0,Armor Plate,Flash Shell,Holographic,6290,786,35
748,Critical8,Day,14,HG,Astra,100,0,8,0,Silencer,Exclusive,T-Exo,2526,663,36
748,Critical8,Day,127,SMG,Type79,100,0,1,0,T-Exo,Exclusive,Silencer,2251,534,37
748,Critical8,Day,125,MG,Gr MG4,100,0,8,0,Special AP Round,Exclusive,Ammo Box,6032,452,38
748,Critical8,Day,20081,MG,LWMMG Mod,109.1313,1,8,8,Special AP Round,Exclusive,Ammo Box,5673,425,39
748,Critical8,Day,20075,MG,M1918 Mod,100,0,8,10,Special AP Round,Holographic,Exclusive,4972,372,40
748,Critical8,Day,20039,RF,Mosin-Nagant Mod,200,1,9,8,AP Round,Exclusive,Exclusive,4122,309,41
748,Critical8,Day,253,MG,Lewis,100,0,3,0,AP Round,Holographic,Ammo Box,3898,292,42
748,Critical8,Day,109,MG,Gr MG5,100,0,10,0,AP Round,Holographic,Ammo Box,3887,291,43
748,Critical8,Day,20053,RF,NTW-20 Mod,95,0,10,10,Exclusive,Optical,Camo Cloak,3730,279,44
748,Critical8,Day,292,MG,RPK-16,100,0,10,0,AP Round,Holographic,Ammo Box,3709,278,45
748,Critical8,Day,20252,RF,KSVK Mod,95.3911,0,10,10,Exclusive,Optical,Camo Cloak,3678,275,46
748,Critical8,Day,276,MG,Kord,95.6258,0,10,0,AP Round,Holographic,Ammo Box,3653,273,47
748,Critical8,Day,266,RF,R93,100,0,10,0,AP Round,Optical,Camo Cloak,3581,268,48
748,Critical8,Day,20037,RF,M14 Mod,100,0,10,10,AP Round,Exclusive,Camo Cloak,3492,261,49
748,Critical8,Day,20095,RF,Type88 Mod,100,0,10,10,Exclusive,Exclusive,Camo Cloak,3456,259,50
748,Critical8,Day,257,RF,M200,100,0,10,0,AP Round,Optical,Camo Cloak,3453,258,51
748,Critical8,Day,198,RF,Carcano M91/38,100,0,10,0,AP Round,Optical,Camo Cloak,3383,253,52
748,Critical8,Day,48,RF,WA2000,100,0,10,0,AP Round,Optical,Camo Cloak,3358,251,53
748,Critical8,Day,50,RF,Lee Enfield,95,0,8,0,AP Round,Exclusive,Camo Cloak,3342,250,54
748,Critical8,Day,20044,RF,SV-98 Mod,100,0,9,8,Sniper Round,Optical,Exclusive,3238,242,55
748,Critical8,Day,1024,RF,Rico,100,0,10,0,Sniper Round,Optical,Exclusive,2993,224,56
748,Critical8,Day,1029,AR,Agent 416,50,0,1,0,Silencer,Exclusive,T-Exo,243,66,57
748,Critical8,Day,88,MG,MG3,50,0,1,0,Sniper Round,Holographic,Exclusive,535,40,58
